Lead_ID,F2,F3,F4,F5,F7,F8,F9,F10,F11,F12,F13,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F117,Label
202071012,,2024-10-20 6:20,,2,25517,2,1,4921,0,0,0,0,,,1,,,,,180,104,0.52,0,36,69.30823915,70.6946157,0,180,4,0.52,0,0,36,69.30823915,70.6946157,2,180,4,0.52,0,0,36,69.30823915,70.6946157,2,180,4,0.52,0,0,36,2,0,0,,,,,,,,,,,6,9,10,6,8,10,,,,,0,9,11,0,9,11,6,8,10,,,,,6,8,10,0,9,11,0,9,11,0,9,11,0,9,11,,,,,,,,,80670,,0,0
202071015,,2024-10-20 5:54,,98,25512,1,3,4922,0,0,0,0,,,,,3,,,0,0,0,0,36,53.07825814,55.15850336,0,0,1,0,0,0,,54.1824635,57.28034772,2,0,1,0,0,0,36,54.00057493,52.94378043,2,,,,,,,,1,0.3333333333,22.17972222,,,,,,,,,,6,9,10,6,14,10,,,,,1,13,3,1,13,3,1,10,10,,,,,,,,4,7,3,4,7,3,,,,,,,,,,,,,,,15436,,0,0
202071020,1991-01-01 0:00:00,2024-10-20 6:10,1,2,64,10,13,4923,0,64.17910448,0,0,7,,12,11,1,2,1,5190,4511,23.4,0,25.5,52.70159154,55.10060868,0,330,7,1.56,0,0,,51.051736,55.25138194,2,0,1,0,0,0,36,54.00057493,52.94378043,2,330,7,1.56,0,0,,2,4,0.3076923077,9.537222222,,,,,,,,,,6,9,10,6,14,10,,,,,1,13,3,1,13,3,4,8,10,,,,,4,8,10,4,11,9,4,11,9,4,11,9,4,11,9,,,,,,,,,15294,,0,0
202071172,,2024-10-20 6:42,,2,25516,2,8,4924,0,45.28301887,0,0,6,,7,,1,,,840,526,2.86,0,36,66.09546257,69.47341036,0,90,7,0.26,0,0,,65.63649448,69.29895246,2,0,1,0,0,0,36,69.30823915,70.6946157,2,90,7,0.26,0,0,,2,6,0.75,21.31527778,,,,,,,,,,6,9,10,6,8,10,,,,,0,9,11,0,9,11,5,13,10,,,,,5,13,10,2,17,12,2,17,12,2,17,12,2,17,12,,,,,,,,,80342,,0,0
202071173,,2024-10-20 6:46,,154,34158,1,1,4925,0,0,0,0,,,1,,,,1,150,111,0.52,0,,45.02474115,46.34369728,0,150,3,0.52,0,0,,45.02474115,46.34369728,1,150,3,0.52,0,0,,45.02474115,46.34369728,1,150,3,0.52,0,0,,1,0,0,,,,,,,,,,,6,9,10,6,13,10,,,,,6,8,4,6,8,4,6,13,10,,,,,6,13,10,6,8,4,6,8,4,6,8,4,6,8,4,,,,,,,,,14865,,0,0
202071244,,2024-10-20 7:00,,,25517,2,3,4926,0,0,0,0,,,3,,,,,510,213,1.56,0,,65.63649448,69.29895246,0,120,4,0.26,0,0,,65.63649448,69.29895246,2,300,7,1.04,0,0,,65.63649448,69.29895246,2,120,4,0.26,0,0,,2,0,0,3.126111111,,,,,,,,,,6,9,10,6,8,10,,,,,2,17,12,2,17,12,6,14,10,,,,,6,14,10,2,17,12,2,17,12,2,17,12,2,17,12,,,,,,,,,80240,,0,0
202071256,,2024-10-20 7:15,,253,25516,2,3,4927,0,0,0,0,,,2,1,1,,,450,296,1.56,0,36,53.01762862,53.71298094,0,210,7,0.52,0,0,,51.051736,55.25138194,2,0,1,0,0,0,36,54.00057493,52.94378043,2,210,7,0.52,0,0,,2,0,0,7.101944444,,,,,,,,,,6,9,10,6,13,10,,,,,1,13,3,1,13,3,0,3,10,,,,,0,3,10,4,11,9,4,11,9,4,11,9,4,11,9,,,,,,,,,13908,,0,0
202071285,,2024-10-20 7:33,,168,25517,2,2,4928,0,0,0,0,,,1,,1,,,240,128,0.78,0,,65.63649448,69.29895246,0,240,4,0.78,0,0,,65.63649448,69.29895246,2,0,1,0,0,0,,65.63649448,69.29895246,2,240,4,0.78,0,0,,2,0,0,5.089166667,,,,,,,,,,6,9,10,6,7,10,,,,,2,17,12,2,17,12,6,13,10,,,,,6,13,10,2,17,12,2,17,12,2,17,12,2,17,12,,,,,,,,,79991,,0,0
202071294,,2024-10-20 7:39,,,25512,2,4,4929,0,0,0,0,,,1,,3,,,120,66,0.52,0,,58.81331861,62.97772771,0,0,1,0,0,0,,58.81331861,62.97772771,2,120,7,0.52,0,0,,58.81331861,62.97772771,2,120,7,0.52,0,0,,2,1,0.25,8.369166667,,,,,,,,,,6,9,10,6,7,10,,,,,5,14,7,5,14,7,0,9,10,,,,,6,7,10,5,14,7,5,14,7,5,14,7,5,14,7,,,,,,,,,79797,,0,0
202071299,,2024-10-20 7:42,,170,25512,2,3,4930,0,0,0,0,,,1,1,2,,,150,100,0.78,0,32,57.5555613,59.43141591,0,0,1,0,0,0,30,59.33305449,62.67523364,2,0,1,0,0,0,36,54.00057493,52.94378043,2,150,7,0.78,0,0,30,2,1,0.3333333333,12.56138889,,,,,,,,,,6,9,10,6,13,10,,,,,1,13,3,1,13,3,0,14,10,,,,,0,11,10,5,10,6,5,10,6,5,10,6,5,10,6,,,,,,,,,13121,,0,0
202071317,,2024-10-20 7:49,,,25516,2,3,4931,0,0,0,0,,,2,,1,,,360,295,1.56,0,,58.82096664,59.83003815,0,270,7,1.3,0,0,,58.82096664,59.83003815,3,0,1,0,0,0,,58.82096664,59.83003815,3,270,7,1.3,0,0,,3,0,0,2.858611111,,,,,,,,,,6,9,10,6,7,10,,,,,3,4,7,3,4,7,6,13,10,,,,,6,13,10,3,4,7,3,4,7,3,4,7,3,4,7,,,,,,,,,79325,,0,0
202071319,,2024-10-20 7:21,,,25517,1,1,4932,0,0,0,0,,,1,,,,,120,34,0.26,0,36,54.00057493,52.94378043,0,120,4,0.26,0,0,36,54.00057493,52.94378043,2,120,4,0.26,0,0,36,54.00057493,52.94378043,2,120,4,0.26,0,0,36,2,0,0,,,,,,,,,,,6,9,10,6,13,10,,,,,1,13,3,1,13,3,6,13,10,,,,,6,13,10,1,13,3,1,13,3,1,13,3,1,13,3,,,,,,,,,12948,,0,0
202071343,,2024-10-20 7:58,,43,34158,2,1,4933,0,0,0,0,,,1,,,,1,90,64,0.52,0,,45.02474115,46.34369728,0,90,3,0.52,0,0,,45.02474115,46.34369728,1,90,3,0.52,0,0,,45.02474115,46.34369728,1,90,3,0.52,0,0,,1,0,0,,,,,,,,,,,6,9,10,6,13,10,,,,,6,8,4,6,8,4,6,13,10,,,,,6,13,10,6,8,4,6,8,4,6,8,4,6,8,4,,,,,,,,,12734,,0,0
202071347,,2024-10-20 9:05,,144,25516,2,52,4934,0,35.82089552,35.82089552,0,49,49,50,1,2,,,4560,2897,13.52,0,29,45.43184224,46.64415146,0,150,7,0.78,0,0,36,54.00057493,52.94378043,2,90,7,0.26,0,0,,45.02474115,46.34369728,1,150,7,0.78,0,0,36,2,2,0.03846153846,1.056944444,,,,,,,,,,6,9,10,6,4,10,,,,,6,8,4,6,8,4,1,10,10,,,,,1,10,10,1,13,3,1,13,3,1,13,3,1,13,3,,,,,,,,,67105,,0,0
202071350,2006-01-02 0:00:00,2024-10-20 9:06,2,,25516,13,7,4935,0,91.4893617,0,0,6,,7,,,,7,6210,5992,26.78,0,35,59.33133905,56.96012211,0,810,3,3.38,0,0,35,51.27376108,51.55104343,2,900,3,3.9,0,0,,60.67426872,57.86163522,1,810,3,3.38,0,0,35,2,0,0,0.1472222222,,,,,,,,,,6,9,10,6,4,10,,,,,1,18,1,1,18,1,6,5,10,,,,,6,5,10,0,9,6,0,9,6,0,9,6,0,9,6,,,,,,,,,67162,,0,0
202071355,2005-07-02 0:00:00,2024-10-20 7:58,,,25517,5,2,4936,0,0,0,0,,,1,,1,,,90,11,0.26,0,,61.45596829,65.44865656,0,90,4,0.26,0,0,,57.27544209,61.59836066,2,0,1,0,0,0,,65.63649448,69.29895246,2,90,4,0.26,0,0,,2,0,0,5.044444444,,,,,,,,,,6,9,10,6,7,10,,,,,2,17,12,2,17,12,6,12,10,,,,,6,12,10,3,9,12,3,9,12,3,9,12,3,9,12,,,,,,,,,77889,,0,0
202075140,1978-01-01 0:00:00,2024-10-20 9:21,1,2,981,3,1,4937,0,0,0,0,,,1,,,1,,1380,1320,5.98,0,30,59.33305449,62.67523364,0,1380,2,5.98,0,0,30,59.33305449,62.67523364,2,1380,2,5.98,0,0,30,59.33305449,62.67523364,2,1380,2,5.98,0,0,30,2,0,0,,,,,,,,,,,6,9,10,6,4,10,,,,,5,10,6,5,10,6,6,4,10,,,,,6,4,10,5,10,6,5,10,6,5,10,6,5,10,6,,,,,,,,,67261,,0,1
202075171,,2024-10-20 9:24,,5,25516,1,3,4938,0,0,0,0,,,1,1,2,,,210,180,0.78,0,36,56.22513953,54.58306536,0,210,7,0.78,0,0,36,54.00057493,52.94378043,2,0,1,0,0,0,,60.67426872,57.86163522,1,210,7,0.78,0,0,36,2,5,1.666666667,15.235,,,,,,,,,,6,9,10,6,4,10,,,,,1,18,1,1,18,1,4,11,10,,,,,4,11,10,1,13,3,1,13,3,1,13,3,1,13,3,,,,,,,,,67930,,0,0
202075225,,2024-10-20 9:25,,,25516,2,5,4939,0,0,0,0,,,4,2,1,,1,1410,1199,5.46,0,,52.44553505,56.93332789,0,420,7,1.56,0,0,,58.82096664,59.83003815,3,120,4,0.26,0,0,,50.85167715,56.20915033,3,420,7,1.56,0,0,,3,6,1.2,12.85472222,,,,,,,,,,6,9,10,6,4,10,,,,,2,11,9,2,11,9,5,8,10,,,,,5,8,10,3,4,7,3,4,7,3,4,7,3,4,7,,,,,,,,,67344,,0,0
202075563,,2024-10-19 9:34,,152,25517,2,3,4940,0,0,0,0,,,2,,1,,,420,315,1.56,0,,58.82096664,59.83003815,0,120,4,0.26,0,0,,58.82096664,59.83003815,3,300,7,1.3,0,0,,58.82096664,59.83003815,3,120,4,0.26,0,0,,3,0,0,3.376388889,,,,,,,,,,6,10,10,6,5,10,,,,,3,4,7,3,4,7,6,12,10,,,,,6,12,10,3,4,7,3,4,7,3,4,7,3,4,7,,,,,,,,,69657,,0,0
202075565,,2024-10-19 9:39,,168,25512,2,3,4941,0,0,0,0,,,,,3,,,0,0,0,0,36,64.78664661,66.42217056,0,0,1,0,0,0,,55.74346153,57.87728027,3,0,1,0,0,0,36,69.30823915,70.6946157,2,,,,,,,,1,0.3333333333,13.77444444,,,,,,,,,,6,10,10,6,5,10,,,,,0,9,11,0,9,11,0,9,10,,,,,,,,5,12,7,5,12,7,,,,,,,,,,,,,,,69880,,0,0
202075567,,2024-10-19 9:47,,2,25516,2,3,4942,0,0,0,0,,,3,1,,,,750,632,3.12,0,36,69.30823915,70.6946157,0,90,7,0.52,0,0,36,69.30823915,70.6946157,2,360,7,1.56,0,0,36,69.30823915,70.6946157,2,90,7,0.52,0,0,36,2,2,0.6666666667,0.4433333333,,,,,,,,,,6,10,10,6,5,10,,,,,0,9,11,0,9,11,1,6,10,,,,,1,6,10,0,9,11,0,9,11,0,9,11,0,9,11,,,,,,,,,69522,,0,0
202075568,,2024-10-19 9:32,,2,25511,1,2,4943,0,0,0,0,,,1,,1,,1,150,65,0.52,0,34,58.71146916,62.27503308,0,150,3,0.52,0,0,,57.27544209,61.59836066,2,0,1,0,0,0,34,60.14749623,62.9517055,2,150,3,0.52,0,0,,2,0,0,5.060277778,,,,,,,,,,6,10,10,6,5,10,,,,,3,5,11,3,5,11,6,10,10,,,,,6,10,10,3,9,12,3,9,12,3,9,12,3,9,12,,,,,,,,,69196,,0,0
202075574,2003-11-02 0:00:00,2024-10-19 9:14,2,245,30817,14,7,4944,0,0,0,0,,,2,1,5,,1,270,177,1.04,0,31.33333333,54.59707397,55.27136276,0,0,1,0,0,0,,54.1824635,57.28034772,2,120,7,0.52,0,0,,51.051736,55.25138194,2,150,3,0.52,0,0,22,1,3,0.4285714286,15.51055556,,,,,,,,,,6,10,10,6,13,10,,,,,4,11,9,4,11,9,3,10,10,,,,,2,6,10,4,7,3,4,7,3,3,2,5,3,2,5,,,,,,,,,11203,,0,1
202075576,,2024-10-19 9:40,,152,25516,2,1,4945,0,0,0,0,,,1,,,,,150,45,0.52,0,,58.82096664,59.83003815,0,150,4,0.52,0,0,,58.82096664,59.83003815,3,150,4,0.52,0,0,,58.82096664,59.83003815,3,150,4,0.52,0,0,,3,0,0,,,,,,,,,,,6,10,10,6,5,10,,,,,3,4,7,3,4,7,6,5,10,,,,,6,5,10,3,4,7,3,4,7,3,4,7,3,4,7,,,,,,,,,69492,,0,0
202075579,,2024-10-19 9:39,,2,25517,1,4,4946,0,0,0,0,,,3,,1,,,630,440,2.08,0,36,65.76657285,68.41647789,0,150,4,0.26,0,0,,65.63649448,69.29895246,2,390,7,1.56,0,0,,58.81331861,62.97772771,2,150,4,0.26,0,0,,2,7,1.75,10.83916667,,,,,,,,,,6,10,10,6,5,10,,,,,5,14,7,5,14,7,6,13,10,,,,,6,13,10,2,17,12,2,17,12,2,17,12,2,17,12,,,,,,,,,68809,,0,0
202075580,1998-01-01 0:00:00,2024-10-19 9:56,1,2,981,3,47,4947,0,65.15151515,64.17910448,0,42,42,46,44,1,42,,22290,20854,3.64,0,,57.80912628,62.08988779,0,510,2,0,0,0,,57.27544209,61.59836066,2,120,7,0.26,0,0,,65.63649448,69.29895246,2,510,2,0,0,0,,2,2,0.04255319149,1.080833333,,,,,,,,,,6,10,10,6,5,10,,,,,2,17,12,2,17,12,1,6,10,,,,,1,6,10,3,9,12,3,9,12,3,9,12,3,9,12,,,,,,,,,68919,,0,1
202075583,1996-03-24 0:00:00,2024-10-19 9:27,1,171,981,3,4,4948,0,0,0,0,,,2,1,2,,,390,319,1.82,0,34,60.14749623,62.9517055,0,0,1,0,0,0,34,60.14749623,62.9517055,2,0,1,0.26,0,0,34,60.14749623,62.9517055,2,240,7,1.04,0,0,34,2,1,0.25,15.4675,,,,,,,,,,6,10,10,6,5,10,,,,,3,5,11,3,5,11,1,3,10,,,,,0,10,10,3,5,11,3,5,11,3,5,11,3,5,11,,,,,,,,,69094,,0,1
202075587,,2024-10-19 9:26,,240,25517,1,1,4949,0,0,0,0,,,1,,,,,240,163,0.78,0,30,59.33305449,62.67523364,0,240,4,0.78,0,0,30,59.33305449,62.67523364,2,240,4,0.78,0,0,30,59.33305449,62.67523364,2,240,4,0.78,0,0,30,2,0,0,,,,,,,,,,,6,10,10,6,13,10,,,,,5,10,6,5,10,6,6,13,10,,,,,6,13,10,5,10,6,5,10,6,5,10,6,5,10,6,,,,,,,,,10915,,0,0
202075588,,2024-10-20 9:26,,,25512,2,6,4950,0,0,0,0,,,3,2,3,,,810,606,3.12,0,,46.60648728,47.52959708,0,0,1,0,0,0,,46.17923513,45.74626866,3,210,7,0.78,0,0,,45.02474115,46.34369728,1,510,7,2.08,0,0,,3,5,0.8333333333,1.778611111,,,,,,,,,,6,10,10,6,4,10,,,,,6,8,4,6,8,4,4,13,10,,,,,4,6,10,2,13,8,2,13,8,2,13,8,2,13,8,,,,,,,,,67149,,0,0
202075590,,2024-10-19 9:34,,230,25517,1,1,4951,0,0,0,0,,,1,,,,1,90,49,0.26,0,,46.17923513,45.74626866,0,90,3,0.26,0,0,,46.17923513,45.74626866,3,90,3,0.26,0,0,,46.17923513,45.74626866,3,90,3,0.26,0,0,,3,0,0,,,,,,,,,,,6,10,10,6,13,10,,,,,2,13,8,2,13,8,6,13,10,,,,,6,13,10,2,13,8,2,13,8,2,13,8,2,13,8,,,,,,,,,10776,,0,0
202075715,,2024-10-20 9:27,,,25512,2,3,4952,0,0,0,0,,,,,3,,,0,86,0.52,0,,55.45775953,54.02232257,0,0,1,0,0,0,,60.67426872,57.86163522,1,0,1,0.52,0,0,,60.67426872,57.86163522,1,,,,,,,,1,0.3333333333,14.20277778,,,,,,,,,,6,10,10,6,4,10,,,,,1,18,1,1,18,1,0,9,10,,,,,,,,1,18,1,1,18,1,,,,,,,,,,,,,,,66922,,0,0
202076271,2000-01-01 0:00:00,2024-10-20 9:40,2,238,25516,10,2,4953,0,0,0,0,,,2,1,,1,1,330,231,0.78,0,,46.9350171,35.82089552,0,150,3,0,0,0,,46.9350171,35.82089552,3,180,2,0.78,0,0,,46.9350171,35.82089552,3,150,3,0,0,0,,3,2,1,0.09361111111,,,,,,,,,,6,10,10,6,7,10,,,,,4,11,8,4,11,8,1,7,10,,,,,1,7,10,4,11,8,4,11,8,4,11,8,4,11,8,,,,,,,,,75054,,0,0
202076273,,2024-10-20 9:40,,2,25517,2,1,4954,0,0,0,0,,,1,,,,,150,124,0.78,0,,45.02474115,46.34369728,0,150,4,0.78,0,0,,45.02474115,46.34369728,1,150,4,0.78,0,0,,45.02474115,46.34369728,1,150,4,0.78,0,0,,1,0,0,,,,,,,,,,,6,10,10,6,4,10,,,,,6,8,4,6,8,4,6,4,10,,,,,6,4,10,6,8,4,6,8,4,6,8,4,6,8,4,,,,,,,,,67248,,0,0
202076782,1988-07-15 0:00:00,2024-10-20 9:48,1,43,981,3,3,4955,0,0,0,0,,,3,,,1,,1890,1621,7.54,0,30,59.33305449,62.67523364,0,1290,2,5.2,0,0,30,59.33305449,62.67523364,2,360,7,1.3,0,0,30,59.33305449,62.67523364,2,1290,2,5.2,0,0,30,2,0,0,0.625,,,,,,,,,,6,10,10,6,5,10,,,,,5,10,6,5,10,6,6,6,10,,,,,6,6,10,5,10,6,5,10,6,5,10,6,5,10,6,,,,,,,,,67165,,0,1
202077647,,2024-10-19 14:30,,2,25517,2,2,4956,0,0,0,0,,,2,1,,,,330,225,1.3,0,30,59.33305449,62.67523364,0,90,4,0.26,0,0,30,59.33305449,62.67523364,2,240,7,1.04,0,0,30,59.33305449,62.67523364,2,90,4,0.26,0,0,30,2,1,0.5,0.1444444444,,,,,,,,,,6,10,10,6,12,10,,,,,5,10,6,5,10,6,0,13,10,,,,,0,13,10,5,10,6,5,10,6,5,10,6,5,10,6,,,,,,,,,8576,,0,0
202077655,,2024-10-19 15:43,,2,25517,2,4,4957,0,0,0,0,,,1,1,3,,,90,53,0.78,0,30,52.1740391,50.93687778,0,90,4,0.52,0,0,,46.9350171,35.82089552,3,0,1,0,0,0,,51.051736,55.25138194,2,90,4,0.52,0,0,,3,1,0.25,15.22777778,,,,,,,,,,6,10,10,6,12,10,,,,,4,11,9,4,11,9,1,10,10,,,,,1,10,10,4,11,8,4,11,8,4,11,8,4,11,8,,,,,,,,,8565,,0,0
202077662,,2024-10-19 14:30,,43,25517,1,2,4958,0,0,0,0,,,2,,,,1,210,76,0.52,0,,46.17923513,45.74626866,0,90,3,0.26,0,0,,46.17923513,45.74626866,3,120,7,0.26,0,0,,46.17923513,45.74626866,3,90,3,0.26,0,0,,3,0,0,1.618611111,,,,,,,,,,6,10,10,6,12,10,,,,,2,13,8,2,13,8,6,14,10,,,,,6,14,10,2,13,8,2,13,8,2,13,8,2,13,8,,,,,,,,,8643,,0,0
202077665,,2024-10-19 15:18,,43,25512,2,11,4959,0,50,0,0,7,,8,8,3,,7,2760,2322,14.04,0,,58.02900068,57.46580651,0,0,1,0,0,0,,54.1824635,57.28034772,2,0,1,0,0,0,,51.051736,55.25138194,2,240,4,1.3,0,0,,2,3,0.2727272727,9.371944444,,,,,,,,,,6,10,10,6,12,10,,,,,4,11,9,4,11,9,3,10,10,,,,,2,5,10,4,7,3,4,7,3,4,7,3,4,7,3,,,,,,,,,6931,,0,0
202077682,,2024-10-19 15:25,,43,34158,2,1,4960,0,0,0,0,,,1,,,,1,180,137,0.78,0,,51.051736,55.25138194,0,180,3,0.78,0,0,,51.051736,55.25138194,2,180,3,0.78,0,0,,51.051736,55.25138194,2,180,3,0.78,0,0,,2,0,0,,,,,,,,,,,6,10,10,6,12,10,,,,,4,11,9,4,11,9,6,12,10,,,,,6,12,10,4,11,9,4,11,9,4,11,9,4,11,9,,,,,,,,,6983,,0,0
202078921,,2024-10-19 15:11,,,25516,2,1,4961,0,0,0,0,,,1,,,,1,150,121,0.78,0,,45.02474115,46.34369728,0,150,3,0.78,0,0,,45.02474115,46.34369728,1,150,3,0.78,0,0,,45.02474115,46.34369728,1,150,3,0.78,0,0,,1,0,0,,,,,,,,,,,6,10,10,6,12,10,,,,,6,8,4,6,8,4,6,12,10,,,,,6,12,10,6,8,4,6,8,4,6,8,4,6,8,4,,,,,,,,,6117,,0,0
202078923,,2024-10-19 15:34,,144,25512,2,4,4962,0,0,0,0,,,1,,3,,,300,236,1.04,0,22,51.37521771,52.90406605,0,0,1,0,0,0,22,57.21816371,55.36723164,1,300,7,1.04,0,0,,51.051736,55.25138194,2,300,7,1.04,0,0,,2,1,0.25,15.37916667,,,,,,,,,,6,10,10,6,12,10,,,,,4,11,9,4,11,9,1,10,10,,,,,6,12,10,3,2,5,3,2,5,4,11,9,4,11,9,,,,,,,,,6200,,0,0
202078926,1981-05-29 0:00:00,2024-10-19 15:22,2,2,981,3,1,4963,0,0,0,0,,,1,,,,,150,77,0.52,0,,45.02474115,46.34369728,0,150,7,0.52,0,0,,45.02474115,46.34369728,1,150,7,0.52,0,0,,45.02474115,46.34369728,1,150,7,0.52,0,0,,1,0,0,,,,,,,,,,,6,10,10,6,12,10,,,,,6,8,4,6,8,4,6,12,10,,,,,6,12,10,6,8,4,6,8,4,6,8,4,6,8,4,,,,,,,,,5729,,0,1
202078928,,2024-10-19 14:26,,43,25517,2,3,4964,0,0,0,0,,,2,1,1,,1,240,141,0.78,0,35.5,49.94227379,49.92281857,0,150,4,0.52,0,0,36,54.00057493,52.94378043,2,90,3,0.26,0,0,35,51.27376108,51.55104343,2,150,4,0.52,0,0,36,2,1,0.3333333333,23.91138889,,,,,,,,,,6,10,10,6,12,10,,,,,0,9,6,0,9,6,1,12,10,,,,,1,12,10,1,13,3,1,13,3,1,13,3,1,13,3,,,,,,,,,5947,,0,0
202078931,,2024-10-19 15:26,,2,25516,2,3,4965,0,0,0,0,,,2,2,1,,,1020,925,4.16,0,35,49.22495035,49.2982469,0,150,7,0,0,0,,45.02474115,46.34369728,1,0,1,0,0,0,35,51.27376108,51.55104343,2,150,7,0,0,0,,1,1,0.3333333333,19.90916667,,,,,,,,,,6,10,10,6,12,10,,,,,0,9,6,0,9,6,1,3,10,,,,,1,3,10,6,8,4,6,8,4,6,8,4,6,8,4,,,,,,,,,5815,,0,0
202078934,,2024-10-19 15:11,,2,25511,2,6,4966,0,65.15151515,0,0,6,,6,,,,6,720,480,3.12,0,35,51.27376108,51.55104343,0,120,3,0.52,0,0,35,51.27376108,51.55104343,2,120,3,0.52,0,0,35,51.27376108,51.55104343,2,120,3,0.52,0,0,35,2,0,0,0,,,,,,,,,,6,10,10,6,12,10,,,,,0,9,6,0,9,6,6,12,10,,,,,6,12,10,0,9,6,0,9,6,0,9,6,0,9,6,,,,,,,,,5669,,0,0
202078941,,2024-10-19 15:31,,2,25512,2,4,4967,0,0,0,0,,,1,,3,,,90,46,0.26,0,,47.58630584,45.64120369,0,0,1,0,0,0,,46.9350171,35.82089552,3,90,7,0.26,0,0,,46.17923513,45.74626866,3,90,7,0.26,0,0,,3,1,0.25,15.45222222,,,,,,,,,,6,10,10,6,12,10,,,,,2,13,8,2,13,8,1,10,10,,,,,6,12,10,4,11,8,4,11,8,2,13,8,2,13,8,,,,,,,,,5539,,0,0
202078945,,2024-10-19 14:15,,,25516,2,3,4968,0,0,0,0,,,1,1,2,,,90,74,0.52,0,35,55.3768311,55.56434212,0,90,7,0.52,0,0,,54.1824635,57.28034772,2,0,1,0,0,0,35,51.27376108,51.55104343,2,90,7,0.52,0,0,,2,1,0.3333333333,23.13166667,,,,,,,,,,6,10,10,6,12,10,,,,,0,9,6,0,9,6,1,10,10,,,,,1,10,10,4,7,3,4,7,3,4,7,3,4,7,3,,,,,,,,,5609,,0,0
202078946,,2024-10-19 15:21,,,25517,2,1,4969,0,0,0,0,,,1,,,,,150,116,0.52,0,,45.02474115,46.34369728,0,150,4,0.52,0,0,,45.02474115,46.34369728,1,150,4,0.52,0,0,,45.02474115,46.34369728,1,150,4,0.52,0,0,,1,0,0,,,,,,,,,,,6,10,10,6,12,10,,,,,6,8,4,6,8,4,6,12,10,,,,,6,12,10,6,8,4,6,8,4,6,8,4,6,8,4,,,,,,,,,5565,,0,0
202078949,,2024-10-19 14:45,,88,25517,2,3,4970,0,0,0,0,,,3,1,,,,180,67,0.78,0,,45.02474115,46.34369728,0,60,4,0.26,0,0,,45.02474115,46.34369728,1,60,7,0.26,0,0,,45.02474115,46.34369728,1,60,4,0.26,0,0,,1,0,0,7.878888889,,,,,,,,,,6,10,10,6,12,10,,,,,6,8,4,6,8,4,0,3,10,,,,,0,3,10,6,8,4,6,8,4,6,8,4,6,8,4,,,,,,,,,5493,,0,0
202078952,,2024-10-19 15:14,,95,25517,1,2,4971,0,0,0,0,,,1,1,1,,,180,122,1.04,0,,52.84950493,52.10266625,0,180,4,0.78,0,0,,60.67426872,57.86163522,1,0,1,0.26,0,0,,45.02474115,46.34369728,1,180,4,0.78,0,0,,1,0,0,22.72888889,,,,,,,,,,6,10,10,6,11,10,,,,,6,8,4,6,8,4,0,10,10,,,,,0,10,10,1,18,1,1,18,1,1,18,1,1,18,1,,,,,,,,,4693,,0,0
202078955,1989-02-13 0:00:00,2024-10-20 9:58,1,2,981,3,1,4972,0,0,0,0,,,1,,,1,,1290,1244,5.46,0,,60.67426872,57.86163522,0,1290,2,5.46,0,0,,60.67426872,57.86163522,1,1290,2,5.46,0,0,,60.67426872,57.86163522,1,1290,2,5.46,0,0,,1,0,0,,,,,,,,,,,6,10,10,6,5,10,,,,,1,18,1,1,18,1,6,5,10,,,,,6,5,10,1,18,1,1,18,1,1,18,1,1,18,1,,,,,,,,,67138,,0,1
202078956,,2024-10-19 15:20,,2,25516,2,1,4973,0,0,0,0,,,1,,,,,90,61,0.52,0,,46.17923513,45.74626866,0,90,7,0.52,0,0,,46.17923513,45.74626866,3,90,7,0.52,0,0,,46.17923513,45.74626866,3,90,7,0.52,0,0,,3,0,0,,,,,,,,,,,6,10,10,6,11,10,,,,,2,13,8,2,13,8,6,11,10,,,,,6,11,10,2,13,8,2,13,8,2,13,8,2,13,8,,,,,,,,,4617,,0,0
202078960,,2024-10-19 15:20,,168,25517,2,2,4974,0,0,0,0,,,1,1,1,,1,120,82,0.52,0,33,56.66681471,57.80950704,0,120,3,0.52,0,0,36,54.00057493,52.94378043,2,0,1,0,0,0,30,59.33305449,62.67523364,2,120,3,0.52,0,0,36,2,0,0,22.41916667,,,,,,,,,,6,10,10,6,12,10,,,,,5,10,6,5,10,6,0,10,10,,,,,0,10,10,1,13,3,1,13,3,1,13,3,1,13,3,,,,,,,,,5344,,0,0
202078961,,2024-10-19 15:18,,2,25517,2,3,4975,0,0,0,0,,,3,2,,,,390,153,1.3,0,30,50.56384158,51.38925699,0,210,4,0.78,0,0,,46.17923513,45.74626866,3,120,4,0.26,0,0,30,59.33305449,62.67523364,2,210,4,0.78,0,0,,3,2,0.6666666667,9.354722222,1,3,3,1,0,0,0,0,,6,10,10,6,11,10,4,2,6,10,5,10,6,5,10,6,2,6,10,4,2,6,10,2,6,10,2,13,8,2,13,8,2,13,8,2,13,8,,,,,,,,,5034,72492,0,0
